,0,1
94,18.486761,-14.938763
95,-15.425259,13.786492
96,33.219334,6.6534376
97,-9.704511,-16.99805
98,14.253009,17.297989
99,-18.048191,47.3431
100,-9.2335005,21.373678
101,-35.66247,-11.322574
102,47.845448,0.32367218
103,2.6340332,40.843853
104,-15.802572,-2.8223064
105,-4.5905595,-21.807281
106,33.56973,30.402164
107,-21.289284,-18.216326
108,-16.295961,-23.676596
109,-27.936634,17.307505
110,-16.997295,8.244114
111,8.7223425,38.204773
112,-49.411827,24.325178
113,-6.97999,-16.170843
114,-51.488068,-12.305073
115,38.634506,25.292824
116,19.66934,8.796113
117,-9.412194,31.458553
118,-36.642464,-36.450363
119,-21.53792,40.979378
120,-12.987267,35.022583
121,-2.2028425,30.876759
122,18.312534,34.44654
123,1.1181729,5.0603943
124,-24.461388,-1.2719631
125,-12.752731,11.868812
126,38.4297,-3.3461816
127,-2.5236044,9.24363
128,37.810772,-3.0206964
129,-31.041973,-7.025316
130,20.88027,-2.8632095
131,-18.950432,33.99716
132,-33.9944,3.3688786
133,-36.20196,-3.6484256
134,14.120354,38.69858
135,-20.302727,-16.77102
136,-20.215622,-17.076826
137,41.726112,21.998999
138,14.196032,38.70538
139,0.8098657,33.614326
140,-7.440482,-16.652218
141,37.814556,30.652014
142,-2.9798386,-42.060963
143,-3.3206112,-15.399529
144,46.350277,-1.1868496
145,6.520701,-27.952246
146,36.7501,-32.793827
147,10.430783,9.732427
148,36.748825,-32.794014
149,-29.023462,16.015736
150,2.6920116,-44.486935
151,14.94462,-11.924514
152,-19.546856,-6.0348682
153,18.8527,-19.719954
154,15.145685,-18.882416
155,18.924269,-19.214293
156,34.398,-6.372616
157,10.323756,3.3451302
158,-17.120201,-2.9130957
159,-41.498867,-21.79729
160,-31.017776,-3.0111723
161,-12.922404,0.42569143
162,-0.58172333,14.656847
163,-2.2690935,-7.973806
164,4.868077,-21.138937
165,19.893942,-6.004355
166,-32.838943,12.952555
167,-19.213295,4.4744697
168,-17.214495,23.560095
169,-15.768564,8.900318
170,-5.5369287,30.288113
171,-13.700869,-24.213545
172,-10.718456,33.394547
173,32.883625,0.98128194
174,21.862837,40.25659
175,41.43055,-22.739073
176,-49.68207,5.1323967
177,-41.268745,8.74119
178,-19.08199,44.13654
179,18.939442,10.563381
180,-2.2037303,-33.03475
181,-24.167751,-44.731953
182,24.624805,8.435903
183,0.8455921,-15.2836275
184,53.51147,8.618618
185,51.82721,13.277965
186,36.49587,-13.29736
187,-7.9500504,14.614744
188,-27.136395,26.301128
189,-14.407112,22.097893
190,25.18342,-16.562426
191,-24.206327,11.953361
192,7.896005,1.7722616
193,9.245083,-50.871017
194,-16.536367,15.797859
195,-31.655195,-3.5062134
196,8.107216,25.617256
197,-0.5058684,-49.482876
198,21.215656,-32.515015
199,-22.360846,-7.136462
200,-28.05299,0.315479
201,50.336784,21.218536
202,31.001547,1.5656666
203,22.29095,19.839834
204,5.3468843,-51.407192
205,-1.6991767,-35.78503
206,25.947666,-11.386998
207,32.71886,-5.7248497
208,8.252462,-11.089287
209,9.79809,-31.987438
210,-30.916277,13.485464
211,18.521017,-26.539934
212,-17.9025,10.142682
213,-30.274649,3.6208892
214,-9.8227005,-27.52633
215,12.167114,-37.238083
216,-36.970642,6.7988505
217,-22.409927,-27.3458
218,-12.231728,46.68607
219,-11.512927,42.269867
220,11.733854,6.728006
221,-18.304342,38.374187
222,-5.4260497,-26.721802
223,-15.615675,-27.959503
224,-35.564217,-6.244718
225,-20.672956,-15.453494
226,-32.545494,9.131469
227,22.782808,-8.815262
228,15.777467,-11.802023
229,2.7610579,-9.272173
230,26.419395,-10.359521
231,12.507219,-38.37584
232,-35.371353,-30.23406
233,10.173091,-0.27377522
234,-22.285156,5.895819
235,13.460704,36.74612
236,-25.854515,-21.440948
237,2.636182,6.004547
238,6.6493196,35.05401
239,-34.778202,15.025493
240,-34.778225,15.025521
241,-39.078663,-12.771425
242,39.623753,6.9178905
243,-25.478882,-15.057534
244,47.551685,-13.627876
245,-28.398802,17.037994
246,25.577612,3.2240963
247,-20.845442,19.422823
248,-10.67664,14.8226385
249,-16.606665,18.015928
250,-5.6324983,-4.8262806
251,28.620272,-43.0078
252,37.320602,-1.9458934
253,6.13893,-33.28402
254,3.7192175,-30.689657
255,8.603049,-20.277664
256,3.018991,-43.08807
257,7.940403,-38.970684
258,-20.140919,16.4996
259,-2.0546205,3.8706717
260,-31.247515,0.042286597
261,21.745033,18.399199
262,-22.390867,-11.283036
263,22.101254,8.864956
264,-35.868195,-39.56227
265,-29.660963,34.63187
266,-16.001627,-23.000673
267,-1.430691,-2.210312
268,-24.467897,32.620625
269,-5.141164,4.7289815
270,-1.8475502,-48.32449
271,25.364986,-4.84367
272,2.6160111,39.044514
273,-6.5878925,-4.949168
274,-5.6700935,41.00478
275,0.8962272,49.20308
276,41.929424,9.543333
277,7.869808,25.405848
278,8.42808,15.374002
279,28.574625,5.363141
280,-25.07733,33.04896
281,-36.790154,-38.237755
282,-10.797776,-18.845158
283,-7.795465,45.31831
284,-24.767756,-14.146624
285,-39.19584,-17.753475
286,43.056705,-5.5058975
287,46.143406,-13.022403
288,-31.995497,-42.339447
289,-36.35873,13.077305
290,34.660038,-1.4181851
291,-25.903284,-20.563488
292,9.442896,-49.079437
293,32.231983,-4.189774
294,-31.529943,32.579395
295,-21.012247,28.375088
296,-16.878809,-39.798195
297,-12.69069,-41.700695
298,21.688229,26.429844
299,47.188854,4.8594136
300,-21.604544,-17.313673
301,15.83961,27.64457
302,-27.903618,-4.8391886
303,-35.312946,-11.9217615
304,-35.12296,8.3741865
305,-21.809753,43.468525
306,-30.726173,-7.0634966
307,-3.1897957,41.1216
308,12.499935,32.614006
309,-36.632053,-0.57654417
310,-11.567731,23.981806
311,-10.907432,19.119108
312,-28.642448,-20.160927
313,5.1310086,11.272457
314,-24.828585,-0.8640108
315,28.709988,-15.201715
316,28.487633,-15.308341
317,5.833808,-4.4652843
318,-6.889476,27.628769
319,-22.58346,41.992607
320,25.153217,1.8686577
321,22.364136,-1.743395
322,-5.103675,8.161515
323,5.965551,-36.598465
324,34.144844,-11.552201
325,10.29058,-7.2210736
326,8.458941,-26.880047
327,-43.764038,20.118715
328,6.8497267,33.284557
329,20.968035,-10.592228
330,17.255592,28.627756
331,-4.931399,-34.133488
332,3.9976094,24.551275
333,15.853767,-43.28802
334,-30.721815,-29.014534
335,-22.589125,-22.238552
336,8.100649,-1.7455552
337,29.662851,-4.374483
338,13.466738,-23.704031
339,-23.942413,19.720879
340,-24.234125,21.44154
341,-37.030193,27.151262
342,-15.864414,14.392787
343,-24.233973,21.44198
344,-0.16621388,49.025467
345,50.21451,4.663169
346,39.184937,5.675906
347,-31.252853,30.914944
348,-9.621498,12.302077
349,23.110216,-14.3110285
350,-41.115623,8.085212
351,-19.317717,-4.092529
352,-1.5610137,-31.746897
353,14.915638,33.093536
354,18.772223,32.59213
355,-34.55924,37.58012
356,-18.712824,48.949345
357,8.726405,6.6034417
358,-47.69982,-0.6895649
359,4.698777,43.067963
360,22.151384,44.58072
361,-48.042812,-11.134488
362,32.34715,-32.403576
363,17.828228,28.653666
364,-6.2509174,15.752915
365,12.433993,-1.7692065
366,16.422419,-3.1793633
367,31.606987,-11.019941
368,-19.467083,41.59248
369,29.155891,-2.6932428
370,-32.90893,-7.1988263
371,7.373593,12.860499
372,-1.1286409,18.29754
373,4.9658213,18.123735
374,-25.136608,-14.154476
375,-1.242239,25.854408
376,27.164476,6.4808593
377,-14.391058,34.82086
378,-3.941538,-8.881079
379,-48.87926,-2.4966578
380,11.771839,45.133667
381,-1.7509154,37.81638
382,-46.601006,-1.1696268
383,-18.496635,38.646618
384,43.805553,-31.78564
385,0.60553086,35.366516
386,32.50221,-7.24628
387,30.06902,-8.4881315
388,9.256894,-5.3504395
389,-22.257627,31.726551
390,-24.205753,11.952748
391,-18.238235,14.958171
392,-6.5944786,13.914027
393,-15.791424,4.7033286
394,-7.1481586,13.179188
395,-35.461323,-3.132553
396,-15.836894,13.1795025
397,40.651665,0.009882123
398,-11.152478,-3.4249935
399,44.376514,-10.440703
400,-26.367586,6.4836855
401,-43.880344,-2.0488496
402,22.688948,-24.325403
403,28.041697,-25.032885
404,3.771099,-30.645018
405,-8.490847,26.210363
406,-20.925209,-24.851515
407,5.079999,-37.74504
408,23.542585,-31.195873
409,-29.368523,-17.07399
410,45.6869,-23.395815
411,32.656857,2.2859938
412,-21.77019,7.1222525
413,-2.4156027,8.321987
414,3.368614,-52.3353
415,-32.15681,5.013781
416,10.659693,2.1476498
417,-9.097087,-9.927247
418,1.5514302,11.509994
419,-5.031856,24.142069
420,-41.780197,-13.373439
421,-21.596556,-14.615369
422,-13.491348,20.660995
423,25.994963,9.807739
424,10.420267,-50.464104
425,-40.852886,-5.06584
426,-1.001005,-23.078999
427,-37.124672,18.473608
428,0.51612246,-0.007721307
429,-4.9805975,10.451617
430,2.878,13.93422
431,29.680687,-5.4350514
432,-29.475342,33.844585
433,-13.420604,4.948736
434,-34.12261,-1.9900548
435,-25.801485,33.272198
436,24.493414,-12.56355
437,9.960107,33.60114
438,42.255703,14.668109
439,-22.952997,-11.408631
440,5.1914988,-23.073864
441,-22.222002,-8.771126
442,25.947666,-11.386998
443,26.54618,-16.123959
444,28.57463,-5.1459165
445,-16.504854,15.772489
446,12.110744,-7.4835567
447,10.057559,-49.641193
448,13.850601,-46.703922
449,-55.282406,1.7801224
450,46.124516,-30.556114
451,36.340023,14.26553
452,38.786655,14.691459
453,-17.524427,19.225245
454,24.691545,-4.8576427
455,28.06193,-3.5368023
456,-17.676376,20.076872
457,13.770184,-23.991304
458,24.7913,-41.257504
459,31.715723,-21.631033
460,13.548155,-45.62501
461,36.605465,11.368831
462,38.3112,11.772307
463,-3.6079948,-36.04987
464,17.912338,-18.9385
465,35.921864,9.726782
466,-39.205105,-15.684786
467,-37.391533,-2.4243155
468,11.831303,40.52372
469,26.276945,1.2662587
470,-18.240187,-19.927553
471,-12.860283,-44.544975
472,19.332653,-1.5737225
473,-22.539173,12.115194
474,12.469872,14.785339
475,-7.412723,9.728106
476,16.138695,19.870424
477,-26.4655,33.658928
478,18.394264,33.130493
479,-7.501536,44.687214
480,-6.3833985,-8.541107
481,-18.156147,-19.889744
482,7.9216375,25.720589
483,25.1882,1.2868621
484,-4.1079035,-10.225471
485,-22.34222,-25.29744
486,-23.166258,-21.742584
487,36.244335,28.538073
488,17.007683,36.6929
489,-44.185627,1.6947925
490,-42.71064,-3.5811284
491,-2.5671325,51.78933
492,-21.651346,-15.108747
493,21.037096,-16.507835
494,-41.585743,13.458024
495,-43.24222,16.024256
496,-36.59871,-21.645273
497,22.592493,48.94839
498,-20.825935,-3.8418903
499,11.259626,17.285885
500,-35.400913,-5.909458
501,-8.098729,34.486523
502,6.029978,24.471115
503,-37.625713,-38.731503
504,43.06989,0.87524766
505,36.52306,-4.438464
506,-30.059443,39.087814
507,-1.4202588,9.8418
508,3.5076535,24.238356
509,19.645935,-30.519627
510,-43.2,-12.825648
511,41.785446,19.511347
512,-33.245777,-16.37463
513,-14.257124,-5.2775903
514,-24.304333,16.83716
515,-25.52473,18.860447
516,-25.353283,20.103466
517,20.84138,-38.43549
518,-19.428394,48.144215
519,23.462093,-37.607895
520,6.854884,54.101017
521,-28.267803,-23.136652
522,13.828385,-6.087392
523,15.301651,4.2602954
524,-10.571934,-24.6984
525,-42.24626,-6.6539207
526,34.195366,-30.590235
527,39.134815,23.064344
528,-23.64569,-42.763752
529,-15.061846,12.431167
530,-24.149563,-32.02265
531,-15.4397335,12.998297
532,-28.998314,-10.503826
533,-25.893288,-4.4180737
534,4.993558,-50.41605
535,-1.5652657,-7.397204
536,51.833218,13.29642
537,36.184883,28.497362
538,-44.97706,-3.8453324
539,36.17996,28.528229
540,11.527919,-5.62258
541,18.895271,-9.096592
542,-43.722305,-17.242891
543,-32.585056,-7.019098
544,5.8996763,-2.6254022
545,2.185101,-11.326654
546,-1.2966195,33.10129
547,-15.571665,-20.466227
548,47.53814,5.209108
549,-7.9414744,-28.320866
550,-19.735594,33.29379
551,-16.29668,43.30573
552,-3.1976266,3.8224318
553,37.151905,32.918983
554,-48.339203,5.1084485
555,34.472973,31.712248
556,-35.78309,5.4705224
557,-3.5199115,19.244469
558,-6.588239,-7.028987
559,-16.645182,-11.092959
560,19.95862,-26.569702
561,38.468895,30.683376
562,50.673077,7.137279
563,54.886242,3.6706455
564,28.78842,-11.422778
565,-41.101883,-2.2433772
566,-3.158216,-20.057026
567,-27.80735,36.859676
568,38.629803,-6.1902065
569,45.327625,0.9971352
570,4.884573,25.41226
571,-7.5229855,36.639004
572,-9.463185,35.206734
573,-11.436366,-24.325394
574,-6.3747697,-28.468578
575,-20.296108,-9.118771
576,-23.520199,-42.727905
577,-40.470055,-12.502444
578,41.530315,25.246725
579,-0.2532688,2.7279444
580,6.8203926,51.220394
581,6.8203173,51.220505
582,31.37948,1.8065476
583,8.547548,24.396105
584,-10.571562,-19.105867
585,-10.49449,1.9384327
586,27.233015,14.300946
587,-15.428928,-4.6037707
588,47.162678,20.997791
589,-22.576738,-7.1177144
590,43.67008,10.986625
591,0.35523206,36.57547
592,0.3244201,36.34794
593,45.02516,-21.667336
594,-43.389553,-13.542759
595,25.973766,-20.476585
596,-37.673187,-19.593197
597,-6.980009,-16.170841
598,-45.70285,11.317378
599,-22.441654,41.987186
600,-32.217632,-4.0006742
601,5.562715,3.8365138
602,-35.429348,-20.495266
603,-1.8961082,30.959854
604,11.847793,-17.646091
605,-6.5831356,21.380554
606,-10.240544,-24.854311
607,19.630959,48.820835
608,-19.379799,-3.8348541
609,-31.174774,14.385665
610,-11.19049,5.5672445
611,7.5131316,-21.453005
612,50.705357,-10.517423
613,-18.534744,-11.599369
614,50.94133,-10.831751
615,46.639828,17.925375
616,-19.207067,-37.68752
617,11.273397,-48.042053
618,34.877304,-14.819957
619,-22.41803,12.034058
620,-21.92053,34.61555
621,-18.178493,47.081894
622,38.547783,14.933434
623,-1.0761006,-3.3062437
624,-31.79167,31.939297
625,3.431693,24.197998
626,17.349598,-39.465363
627,-32.79139,-7.351378
628,-11.153332,32.62459
629,-34.452858,37.94082
630,4.388589,35.27388
631,27.88664,-19.66446
632,29.166443,-14.746552
633,-1.251934,10.358485
634,-1.8691666,17.83886
635,18.061832,-10.376904
636,-37.045975,-13.366296
637,-15.512797,-35.368645
638,-35.12579,-5.1728735
639,-25.31641,-31.389141
640,-1.4983575,8.45118
641,5.4667497,-41.037506
642,25.694695,2.776023
643,-21.90317,-25.755344
644,27.851828,-17.309017
645,26.745287,-35.26861
646,26.129648,43.409863
647,-42.37291,4.1168046
648,28.689108,14.727194
649,9.402762,9.054782
650,-9.601299,5.4607277
651,-6.0078883,-18.858736
652,-29.558857,16.642195
653,-23.6788,4.508336
654,-28.574472,20.14213
655,-39.483505,-13.923566
656,7.0199513,-39.18799
657,23.129011,37.811493
658,-5.3399096,8.177172
659,6.003133,34.146233
660,1.6757102,-27.349472
661,-17.95478,-27.353085
662,4.238403,-6.8881164
663,-28.92307,-25.611383
664,-6.0722346,-8.732494
665,28.772581,2.6202183
666,25.410864,-12.559184
667,19.712084,-19.26511
668,14.54707,-0.8603669
669,35.866463,7.515688
670,-0.060490422,-24.518911
671,32.32059,8.4129
672,-31.85095,-33.823296
673,-44.388466,16.413166
674,5.5772543,3.5845587
675,36.52571,14.277452
676,-42.09108,-32.771713
677,-28.34065,-1.5892072
678,34.90487,-35.104362
679,44.4234,-10.541944
680,-31.951345,31.940453
681,-21.833672,43.536686
682,22.6071,49.0604
683,-21.876001,43.51578
684,-50.8154,6.6295233
685,-7.067199,-14.171719
686,-43.085583,-12.782733
687,-14.230131,-19.479023
688,-32.385544,-13.592805
689,46.319283,11.784041
690,20.906698,41.158676
691,12.741164,35.994305
692,-16.823603,-13.840839
693,-16.925476,-20.715532
694,51.269547,13.621451
695,-45.959007,-3.4616385
696,46.84668,21.520252
697,-43.366825,-6.376183
698,17.395977,-25.248777
699,-26.166773,-7.9026732
700,-31.99267,0.10610879
701,-21.191706,34.294533
702,-25.553402,2.2283692
703,26.741823,-26.836313
704,39.74313,27.593058
705,-4.9079094,-18.301735
706,-40.32505,23.01981
707,13.071484,4.576208
708,29.407957,-4.2111607
709,-27.755024,14.481837
710,20.051407,-49.143288
711,34.233913,-30.556543
712,34.75064,16.37263
713,-26.6982,-4.1482897
714,9.419056,49.12111
715,8.15261,44.749866
716,29.75975,21.0349
717,-0.81837696,3.2873197
718,36.440716,1.3895797
719,-11.955555,-12.3011675
720,21.69315,26.643122
721,18.668745,-9.080347
722,10.804795,-51.24557
723,-49.445183,6.0545173
724,16.687014,-15.007493
725,24.283808,-32.929398
726,10.329141,-17.99651
727,27.38912,3.0088255
728,8.8311,20.668848
729,45.90353,-21.151339
730,39.94355,28.572071
731,-3.4149492,-5.898597
732,1.0217348,47.596527
733,-18.344803,-13.463251
734,12.530708,26.709883
735,12.5307455,26.70982
736,-39.77166,1.7396293
737,29.11881,4.8865666
738,-19.285675,-4.382232
739,24.40016,-32.443233
740,5.7588663,11.161461
741,-34.48605,37.855106
742,-15.2368555,-4.192368
743,-28.072693,-23.276588
744,29.845926,-18.43994
745,5.3926215,-42.006844
746,-15.797761,54.67695
747,17.27838,-39.326736
748,38.830547,-10.245907
749,-18.147865,-10.604377
750,-21.411436,18.094978
751,25.093843,-5.8347564
752,21.631351,19.825434
753,-35.369064,8.052236
754,-23.055405,-9.03436
755,34.621674,3.6092896
756,38.59596,-6.994089
757,-19.244196,38.43214
758,-19.005566,34.085728
759,20.249573,14.081312
760,-31.823225,-0.17915836
761,-11.740294,4.2990456
762,-22.464731,11.538467
763,25.515913,-33.063137
764,-7.339577,29.496166
765,-6.5799055,34.22659
766,-7.278983,31.298132
767,-34.188026,0.7288462
768,32.056522,13.777766
769,32.259037,-0.40974003
770,-5.5478706,19.924032
771,26.112782,21.03912
772,-4.837471,24.74128
773,27.94394,1.064447
774,-21.38473,-10.018018
775,-25.338724,-44.46363
776,20.117537,-21.249598
777,14.541201,-53.79495
778,2.4988112,-27.162443
779,7.4022555,8.599096
780,-8.007404,2.383177
781,28.136917,-22.236223
782,25.093843,-5.8347564
783,32.233124,-7.4354157
784,26.570032,-18.631765
785,-8.366775,-18.667078
786,49.120747,0.3204689
787,48.997562,0.27378258
788,-8.385995,-18.598707
789,34.473038,31.712328
790,-42.617332,-2.1461115
791,-5.220811,50.820892
792,-5.17647,50.824196
793,-6.6397023,-0.4266682
794,17.455929,41.59877
795,24.26223,15.116208
796,-2.401518,-3.4418879
797,41.851658,24.28572
798,-9.63986,9.192794
799,19.038363,35.335648
800,18.490284,13.627517
801,15.264176,14.290305
802,-11.717324,4.439903
803,6.718073,6.3865366
804,-51.4207,-11.165237
805,-12.771231,-51.8612
806,3.633367,-35.2338
807,-25.039463,-4.1812916
808,-21.732782,-10.221091
809,-15.440364,-35.33724
810,-2.239278,-53.331337
811,6.0423303,-45.675323
812,35.531143,25.702032
813,-12.231728,46.68607
814,4.344757,22.122128
815,19.25375,13.444614
816,-12.136527,20.453854
817,29.383444,-0.9327865
818,-47.723392,-13.9543495
819,-41.943047,11.115347
820,32.157444,-6.8747697
821,20.239803,46.528366
822,-31.207157,-12.462251
823,39.403877,-28.334496
824,18.182365,-19.745752
825,-21.633554,7.042352
826,19.584269,-30.465017
827,24.099861,-30.000454
828,-10.517877,-16.523342
829,4.1321588,-7.3866487
830,5.454187,-43.049404
831,-7.1900425,-29.584154
832,-9.025489,-54.024494
833,4.143965,-6.811717
834,-19.358618,41.206116
835,24.529984,34.52715
836,22.905098,-3.7772558
837,-25.201073,34.45065
838,-31.953926,-0.48101798
839,5.1029477,17.226992
840,-6.684274,-39.74527
841,8.242833,-40.230915
842,15.859234,-15.790922
843,0.71596044,22.77383
844,-22.390112,33.005314
845,6.3105445,32.383987
846,-23.32337,-37.490635
847,41.81879,19.594545
848,45.334995,10.997714
849,-42.960556,16.025467
850,-37.098206,-13.860332
851,27.469511,20.08264
852,24.12389,-29.981552
853,-13.305078,27.70684
854,51.030487,-4.94961
855,43.303207,-17.0343
856,6.767684,33.61466
857,-30.194464,46.233963
858,20.167366,27.077343
859,25.210611,26.962063
860,24.801987,1.2018178
861,26.8364,26.906027
862,-22.507973,-10.162984
863,16.401398,-9.589264
864,27.851828,-17.309017
865,25.821434,-22.710648
866,22.235527,-10.140974
867,0.29681876,-6.847387
868,-5.4743414,-1.6283067
869,-18.980328,-32.18595
870,-25.823097,-3.0515256
871,-15.6483965,-0.98979014
872,-1.001004,-23.07902
873,17.47915,-44.914658
874,-4.5551643,-46.591503
875,-42.005024,-32.448067
876,26.878448,-18.280394
877,-9.669304,2.7740605
878,-18.394733,42.62752
879,-22.84661,-3.7611885
880,17.521738,-37.07823
881,39.60946,-5.308015
882,-35.84093,27.997725
883,25.11206,-5.9256854
884,25.218464,-5.3654118
885,25.473246,-2.9359107
886,-42.41002,17.716923
887,-14.854443,34.76904
888,33.115345,-0.7555066
889,32.622444,-0.32314777
890,20.794579,-4.4861946
891,-7.2360935,19.542894
892,-17.06764,-32.15415
893,18.203081,-12.796288
894,-17.989382,33.635624
895,29.297293,-3.1609895
896,34.128178,-2.0993688
897,39.717686,23.197374
898,40.219543,25.995298
899,26.94878,5.2913256
900,0.18787234,-21.017075
901,-41.54166,-19.712181
902,-16.787169,-36.894947
903,-5.0950847,24.032698
904,19.752821,-23.400412
905,12.549448,-12.412537
906,27.409544,-11.115663
907,16.730085,-41.7984
908,28.722189,-3.3165765
909,-22.142124,12.492625
910,13.618741,-9.850118
911,-40.907757,-5.4217386
912,20.069805,48.792637
913,10.896036,40.441753
914,25.452236,-2.0311217
915,20.933594,-38.477093
916,10.290515,-7.2211304
917,-30.284178,7.08257
918,20.523264,-33.11153
919,-36.48519,38.442772
920,35.281265,0.6976401
921,-33.63054,-2.3920274
922,-33.41964,-24.576042
923,-37.71051,17.965971
924,-9.657368,-1.1453102
925,-39.165134,-11.053709
926,17.16668,-48.319447
927,18.257353,-51.45386
928,-34.770935,-17.8686
929,-31.39265,16.680944
930,-7.927248,-7.6361556
931,12.179753,-2.0518205
932,-21.970572,-27.146118
933,-14.460719,34.63679
934,-37.94496,14.303208
935,-30.046864,35.775974
936,-19.693985,41.018833
937,-20.627111,-6.4890327
938,-12.549312,-2.3904154
939,-33.94001,-12.864597
940,12.742108,35.995506
941,23.409304,-33.05155
942,38.01346,-37.858097
943,53.51147,8.618618
944,18.712864,-18.870504
945,17.914846,-10.101265
946,22.381306,-10.975198
947,2.6231883,-19.050741
948,31.40272,-10.91353
949,3.0069304,-8.850163
950,-11.657928,-25.197691
951,27.480581,0.24639404
952,-43.626877,24.902279
953,24.167011,5.4752984
954,22.919434,31.054861
955,-15.866774,26.13965
956,-32.409683,-28.415537
957,0.46662855,-5.703628
958,-16.059376,-14.808006
959,-24.054485,-2.6487827
960,-28.876682,-4.4987984
961,-42.783,19.986328
962,-19.20188,10.644703
963,-51.40746,4.731971
964,42.263763,-24.45213
965,-14.922011,-6.5804744
966,-36.94395,-38.958225
967,53.15586,9.343539
968,-36.4945,7.229267
969,39.92038,-12.94693
970,29.362015,-21.272264
971,-45.682793,11.346775
972,-13.544223,1.1736531
973,27.756516,-4.365788
974,-8.689135,19.65325
975,-3.3824005,53.421963
976,-3.3824005,53.421963
977,5.593784,22.290253
978,-36.656094,8.675743
979,-9.074963,33.68713
980,-38.91272,15.526659
981,-38.264587,14.984813
982,-7.9455037,1.0448989
983,22.511824,-42.275173
984,-13.285995,-16.371157
985,-51.341,0.7004818
986,-21.945965,39.048016
987,6.636162,42.324917
988,10.161144,19.76299
989,19.145535,-16.956741
990,35.588146,-14.326302
991,-7.1510153,32.485214
992,34.200737,-2.8521338
993,28.846663,5.2094884
994,-9.094314,15.841061
995,-29.705643,4.919411
996,-33.769524,-42.083122
997,11.201469,20.02182
998,-5.823818,34.26429
999,-6.2013173,33.905823
1000,-6.2015314,22.519686
1001,-6.584195,27.206995
1002,-32.512856,-5.9565907
1003,-6.651784,-14.375048
1004,21.637564,-18.338337
1005,36.49576,-13.297341
1006,47.232338,-19.539293
1007,13.37735,38.252823
1008,25.816288,-17.272484
1009,19.666409,-21.485273
1010,-7.370568,-41.483
1011,11.589916,1.9004062
1012,21.777143,40.208916
1013,31.61104,-21.913843
1014,-55.76427,1.425196
1015,-51.826427,18.029936
1016,-51.827076,18.02854
1017,-54.527008,-2.3051436
1018,-51.82662,18.029238
1019,-53.49,14.339093
1020,-49.805588,-10.406704
1021,-51.826527,18.029915
1022,-53.487026,14.340842
1023,-2.6227105,-0.6129816
1024,-11.954311,-41.80777
1025,-8.78443,-1.5392536
1026,14.671649,-49.299133
1027,3.4610894,-51.65473
1028,18.848747,-21.849894
1029,18.856428,10.117483
1030,-19.615952,-32.87201
1031,-5.9747987,2.8112285
1032,26.893637,19.400019
1033,-32.67859,-46.642456
1034,30.651192,2.238758
1035,-39.23394,-3.460818
1036,-9.627367,9.082065
1037,2.6270192,6.0049253
1038,12.653246,0.013463536
1039,-24.665783,6.967959
1040,-31.001541,-11.677314
1041,52.763912,-5.3142214
1042,-4.4525733,30.171877
1043,-40.17377,-12.374127
